client_id,churn_probability
661365,4.5806028e-06
911135,4.5806028e-06
661519,4.5806028e-06
661522,4.5806028e-06
910583,4.5806028e-06
661630,4.5806028e-06
910276,4.5806028e-06
661706,4.5806028e-06
661769,4.5806028e-06
2192229,4.5806028e-06
661861,4.5806028e-06
910171,4.5806028e-06
910118,4.5806028e-06
909798,4.5806028e-06
2192490,4.5806028e-06
909215,4.5806028e-06
2192514,4.5806028e-06
662129,4.5806028e-06
2192544,4.5806028e-06
2191441,4.5806028e-06
2191339,4.5806028e-06
660636,4.5806028e-06
913992,4.5806028e-06
659839,4.5806028e-06
914681,4.5806028e-06
914547,4.5806028e-06
914472,4.5806028e-06
660071,4.5806028e-06
914299,4.5806028e-06
39356,4.5806028e-06
39317,4.5806028e-06
2191049,4.5806028e-06
2191127,4.5806028e-06
660210,4.5806028e-06
914009,4.5806028e-06
2191259,4.5806028e-06
660265,4.5806028e-06
660609,4.5806028e-06
913921,4.5806028e-06
913878,4.5806028e-06
660338,4.5806028e-06
913806,4.5806028e-06
913792,4.5806028e-06
913789,4.5806028e-06
913785,4.5806028e-06
913609,4.5806028e-06
39172,4.5806028e-06
913341,4.5806028e-06
913239,4.5806028e-06
660589,4.5806028e-06
913233,4.5806028e-06
656504,4.5806028e-06
2187163,4.5806028e-06
673174,4.5806028e-06
927805,4.5806028e-06
2183553,4.5806028e-06
930949,4.5806028e-06
930920,4.5806028e-06
652229,4.5806028e-06
930667,4.5806028e-06
930526,4.5806028e-06
930431,4.5806028e-06
2183804,4.5806028e-06
930358,4.5806028e-06
652503,4.5806028e-06
652565,4.5806028e-06
930057,4.5806028e-06
652710,4.5806028e-06
929969,4.5806028e-06
2184224,4.5806028e-06
929862,4.5806028e-06
653045,4.5806028e-06
2184336,4.5806028e-06
653063,4.5806028e-06
42420,4.5806028e-06
929156,4.5806028e-06
928989,4.5806028e-06
653206,4.5806028e-06
42378,4.5806028e-06
928466,4.5806028e-06
928259,4.5806028e-06
928188,4.5806028e-06
2184639,4.5806028e-06
927968,4.5806028e-06
652173,4.5806028e-06
931066,4.5806028e-06
931133,4.5806028e-06
932106,4.5806028e-06
933251,4.5806028e-06
933122,4.5806028e-06
933058,4.5806028e-06
43656,4.5806028e-06
932888,4.5806028e-06
43576,4.5806028e-06
932694,4.5806028e-06
932631,4.5806028e-06
2182779,4.5806028e-06
651212,4.5806028e-06
2182868,4.5806028e-06
2182897,4.5806028e-06
932154,4.5806028e-06
651334,4.5806028e-06
931172,4.5806028e-06
932020,4.5806028e-06
931980,4.5806028e-06
931820,4.5806028e-06
2183160,4.5806028e-06
651739,4.5806028e-06
931441,4.5806028e-06
43244,4.5806028e-06
651886,4.5806028e-06
931264,4.5806028e-06
43225,4.5806028e-06
652024,4.5806028e-06
931202,4.5806028e-06
652109,4.5806028e-06
927871,4.5806028e-06
927749,4.5806028e-06
41198,4.5806028e-06
927440,4.5806028e-06
924471,4.5806028e-06
924202,4.5806028e-06
41642,4.5806028e-06
655490,4.5806028e-06
923903,4.5806028e-06
923871,4.5806028e-06
655504,4.5806028e-06
41587,4.5806028e-06
2186269,4.5806028e-06
923587,4.5806028e-06
41555,4.5806028e-06
923314,4.5806028e-06
923289,4.5806028e-06
2186641,4.5806028e-06
655796,4.5806028e-06
2186834,4.5806028e-06
655843,4.5806028e-06
2186856,4.5806028e-06
41381,4.5806028e-06
41341,4.5806028e-06
656022,4.5806028e-06
2186973,4.5806028e-06
922898,4.5806028e-06
41262,4.5806028e-06
656072,4.5806028e-06
922534,4.5806028e-06
2186990,4.5806028e-06
922524,4.5806028e-06
2187004,4.5806028e-06
924697,4.5806028e-06
2185998,4.5806028e-06
924817,4.5806028e-06
42031,4.5806028e-06
42186,4.5806028e-06
927268,4.5806028e-06
927255,4.5806028e-06
927189,4.5806028e-06
926774,4.5806028e-06
42139,4.5806028e-06
926688,4.5806028e-06
42085,4.5806028e-06
926372,4.5806028e-06
926196,4.5806028e-06
2185166,4.5806028e-06
654212,4.5806028e-06
2185171,4.5806028e-06
2185396,4.5806028e-06
2185922,4.5806028e-06
654313,4.5806028e-06
41993,4.5806028e-06
2185555,4.5806028e-06
926072,4.5806028e-06
925860,4.5806028e-06
2185658,4.5806028e-06
2185739,4.5806028e-06
654549,4.5806028e-06
925380,4.5806028e-06
654774,4.5806028e-06
925256,4.5806028e-06
925219,4.5806028e-06
924909,4.5806028e-06
909165,4.5806028e-06
662322,4.5806028e-06
908975,4.5806028e-06
889780,4.5806028e-06
892640,4.5806028e-06
892467,4.5806028e-06
669631,4.5806028e-06
892282,4.5806028e-06
892261,4.5806028e-06
892256,4.5806028e-06
34907,4.5806028e-06
2199043,4.5806028e-06
891856,4.5806028e-06
670058,4.5806028e-06
670075,4.5806028e-06
34775,4.5806028e-06
670099,4.5806028e-06
891700,4.5806028e-06
891648,4.5806028e-06
2199272,4.5806028e-06
891342,4.5806028e-06
34601,4.5806028e-06
670532,4.5806028e-06
34600,4.5806028e-06
34478,4.5806028e-06
890835,4.5806028e-06
890759,4.5806028e-06
890693,4.5806028e-06
890652,4.5806028e-06
890285,4.5806028e-06
670757,4.5806028e-06
2199436,4.5806028e-06
890105,4.5806028e-06
669588,4.5806028e-06
34996,4.5806028e-06
893071,4.5806028e-06
668941,4.5806028e-06
35776,4.5806028e-06
895413,4.5806028e-06
895410,4.5806028e-06
895367,4.5806028e-06
668745,4.5806028e-06
35547,4.5806028e-06
895222,4.5806028e-06
2198264,4.5806028e-06
668840,4.5806028e-06
895106,4.5806028e-06
895029,4.5806028e-06
2198279,4.5806028e-06
668916,4.5806028e-06
894623,4.5806028e-06
2198905,4.5806028e-06
894610,4.5806028e-06
894476,4.5806028e-06
2198303,4.5806028e-06
894229,4.5806028e-06
894228,4.5806028e-06
2198349,4.5806028e-06
2198605,4.5806028e-06
35327,4.5806028e-06
2198786,4.5806028e-06
893378,4.5806028e-06
35242,4.5806028e-06
2198898,4.5806028e-06
35189,4.5806028e-06
889862,4.5806028e-06
889768,4.5806028e-06
908830,4.5806028e-06
889626,4.5806028e-06
33537,4.5806028e-06
2201543,4.5806028e-06
672015,4.5806028e-06
887241,4.5806028e-06
672107,4.5806028e-06
887103,4.5806028e-06
672274,4.5806028e-06
887081,4.5806028e-06
887069,4.5806028e-06
2201597,4.5806028e-06
2201709,4.5806028e-06
886859,4.5806028e-06
33392,4.5806028e-06
886798,4.5806028e-06
672597,4.5806028e-06
2201944,4.5806028e-06
886694,4.5806028e-06
33270,4.5806028e-06
2202229,4.5806028e-06
886375,4.5806028e-06
672841,4.5806028e-06
672955,4.5806028e-06
886135,4.5806028e-06
886073,4.5806028e-06
2202358,4.5806028e-06
33198,4.5806028e-06
885963,4.5806028e-06
2202908,4.5806028e-06
885765,4.5806028e-06
887519,4.5806028e-06
887577,4.5806028e-06
887945,4.5806028e-06
889087,4.5806028e-06
889623,4.5806028e-06
889619,4.5806028e-06
2199717,4.5806028e-06
671108,4.5806028e-06
889520,4.5806028e-06
2200467,4.5806028e-06
889401,4.5806028e-06
2200825,4.5806028e-06
671376,4.5806028e-06
889314,4.5806028e-06
889283,4.5806028e-06
671382,4.5806028e-06
889190,4.5806028e-06
888979,4.5806028e-06
33620,4.5806028e-06
671468,4.5806028e-06
2200975,4.5806028e-06
2201014,4.5806028e-06
888712,4.5806028e-06
33871,4.5806028e-06
2201098,4.5806028e-06
671626,4.5806028e-06
888409,4.5806028e-06
33825,4.5806028e-06
33715,4.5806028e-06
671778,4.5806028e-06
888039,4.5806028e-06
671818,4.5806028e-06
668504,4.5806028e-06
895531,4.5806028e-06
2198048,4.5806028e-06
2197703,4.5806028e-06
2194344,4.5806028e-06
2194419,4.5806028e-06
904446,4.5806028e-06
2194423,4.5806028e-06
37741,4.5806028e-06
904114,4.5806028e-06
2194697,4.5806028e-06
2194746,4.5806028e-06
37509,4.5806028e-06
664702,4.5806028e-06
903297,4.5806028e-06
2195058,4.5806028e-06
903147,4.5806028e-06
903056,4.5806028e-06
902757,4.5806028e-06
902626,4.5806028e-06
664961,4.5806028e-06
2195149,4.5806028e-06
902216,4.5806028e-06
2195183,4.5806028e-06
901941,4.5806028e-06
665166,4.5806028e-06
901631,4.5806028e-06
901556,4.5806028e-06
2195263,4.5806028e-06
901506,4.5806028e-06
901432,4.5806028e-06
901423,4.5806028e-06
665339,4.5806028e-06
2194290,4.5806028e-06
904771,4.5806028e-06
904855,4.5806028e-06
906671,4.5806028e-06
2192678,4.5806028e-06
2192737,4.5806028e-06
2192763,4.5806028e-06
908202,4.5806028e-06
2193053,4.5806028e-06
662668,4.5806028e-06
907489,4.5806028e-06
662881,4.5806028e-06
2193535,4.5806028e-06
907229,4.5806028e-06
2193571,4.5806028e-06
2193586,4.5806028e-06
2193764,4.5806028e-06
2193781,4.5806028e-06
904889,4.5806028e-06
2193879,4.5806028e-06
906537,4.5806028e-06
906327,4.5806028e-06
2193942,4.5806028e-06
37975,4.5806028e-06
905839,4.5806028e-06
905817,4.5806028e-06
663630,4.5806028e-06
905070,4.5806028e-06
663741,4.5806028e-06
2194014,4.5806028e-06
663796,4.5806028e-06
663886,4.5806028e-06
901405,4.5806028e-06
901382,4.5806028e-06
901294,4.5806028e-06
897411,4.5806028e-06
2196495,4.5806028e-06
667148,4.5806028e-06
898798,4.5806028e-06
2196650,4.5806028e-06
2196878,4.5806028e-06
898316,4.5806028e-06
2196985,4.5806028e-06
2197141,4.5806028e-06
898010,4.5806028e-06
667597,4.5806028e-06
897935,4.5806028e-06
897933,4.5806028e-06
2197296,4.5806028e-06
897294,4.5806028e-06
667013,4.5806028e-06
897060,4.5806028e-06
36234,4.5806028e-06
896983,4.5806028e-06
896900,4.5806028e-06
2197433,4.5806028e-06
668048,4.5806028e-06
896603,4.5806028e-06
896575,4.5806028e-06
896314,4.5806028e-06
35993,4.5806028e-06
668387,4.5806028e-06
2197582,4.5806028e-06
895946,4.5806028e-06
899040,4.5806028e-06
666870,4.5806028e-06
2195551,4.5806028e-06
36689,4.5806028e-06
665644,4.5806028e-06
900994,4.5806028e-06
665737,4.5806028e-06
900525,4.5806028e-06
900205,4.5806028e-06
900177,4.5806028e-06
900148,4.5806028e-06
665923,4.5806028e-06
2195926,4.5806028e-06
36818,4.5806028e-06
2196106,4.5806028e-06
899992,4.5806028e-06
899963,4.5806028e-06
666209,4.5806028e-06
899159,4.5806028e-06
2196299,4.5806028e-06
899684,4.5806028e-06
666372,4.5806028e-06
666424,4.5806028e-06
899606,4.5806028e-06
899573,4.5806028e-06
2196303,4.5806028e-06
899416,4.5806028e-06
899340,4.5806028e-06
666644,4.5806028e-06
2196376,4.5806028e-06
666678,4.5806028e-06
666700,4.5806028e-06
841627,4.5806028e-06
841492,4.5806028e-06
2095456,4.5806028e-06
774877,4.5806028e-06
778552,4.5806028e-06
2255846,4.5806028e-06
778335,4.5806028e-06
2255901,4.5806028e-06
777934,4.5806028e-06
777868,4.5806028e-06
2256152,4.5806028e-06
777836,4.5806028e-06
777830,4.5806028e-06
7878,4.5806028e-06
2256260,4.5806028e-06
2256306,4.5806028e-06
777512,4.5806028e-06
2256372,4.5806028e-06
2256485,4.5806028e-06
776830,4.5806028e-06
7745,4.5806028e-06
2256628,4.5806028e-06
2256753,4.5806028e-06
728641,4.5806028e-06
775892,4.5806028e-06
729050,4.5806028e-06
775634,4.5806028e-06
775597,4.5806028e-06
7340,4.5806028e-06
775466,4.5806028e-06
775349,4.5806028e-06
2257185,4.5806028e-06
775139,4.5806028e-06
8096,4.5806028e-06
727509,4.5806028e-06
778911,4.5806028e-06
780162,4.5806028e-06
781476,4.5806028e-06
8455,4.5806028e-06
781216,4.5806028e-06
726115,4.5806028e-06
2255243,4.5806028e-06
726180,4.5806028e-06
2255478,4.5806028e-06
726337,4.5806028e-06
726373,4.5806028e-06
780671,4.5806028e-06
780611,4.5806028e-06
780175,4.5806028e-06
780170,4.5806028e-06
780146,4.5806028e-06
779021,4.5806028e-06
726746,4.5806028e-06
779978,4.5806028e-06
2255598,4.5806028e-06
8192,4.5806028e-06
2255606,4.5806028e-06
2255623,4.5806028e-06
779226,4.5806028e-06
8102,4.5806028e-06
779140,4.5806028e-06
2255671,4.5806028e-06
727319,4.5806028e-06
727378,4.5806028e-06
727392,4.5806028e-06
775023,4.5806028e-06
7276,4.5806028e-06
781627,4.5806028e-06
729660,4.5806028e-06
2259243,4.5806028e-06
731233,4.5806028e-06
771867,4.5806028e-06
6417,4.5806028e-06
771594,4.5806028e-06
731588,4.5806028e-06
6311,4.5806028e-06
2259954,4.5806028e-06
6227,4.5806028e-06
2260028,4.5806028e-06
770741,4.5806028e-06
770694,4.5806028e-06
2260198,4.5806028e-06
732036,4.5806028e-06
770437,4.5806028e-06
770410,4.5806028e-06
732307,4.5806028e-06
770173,4.5806028e-06
5979,4.5806028e-06
770031,4.5806028e-06
732433,4.5806028e-06
2260557,4.5806028e-06
2260839,4.5806028e-06
5887,4.5806028e-06
732579,4.5806028e-06
768971,4.5806028e-06
768901,4.5806028e-06
768892,4.5806028e-06
732751,4.5806028e-06
6518,4.5806028e-06
772297,4.5806028e-06
2259092,4.5806028e-06
2258124,4.5806028e-06
7268,4.5806028e-06
2257352,4.5806028e-06
774843,4.5806028e-06
729742,4.5806028e-06
2257773,4.5806028e-06
774719,4.5806028e-06
774618,4.5806028e-06
2257862,4.5806028e-06
2257956,4.5806028e-06
729992,4.5806028e-06
774535,4.5806028e-06
774409,4.5806028e-06
774235,4.5806028e-06
2258175,4.5806028e-06
2259003,4.5806028e-06
773522,4.5806028e-06
730306,4.5806028e-06
730385,4.5806028e-06
730455,4.5806028e-06
2258507,4.5806028e-06
6728,4.5806028e-06
730558,4.5806028e-06
2258622,4.5806028e-06
730829,4.5806028e-06
2258866,4.5806028e-06
2258940,4.5806028e-06
772640,4.5806028e-06
6598,4.5806028e-06
2254934,4.5806028e-06
781712,4.5806028e-06
2248203,4.5806028e-06
789426,4.5806028e-06
791313,4.5806028e-06
721250,4.5806028e-06
791307,4.5806028e-06
791279,4.5806028e-06
791265,4.5806028e-06
2249753,4.5806028e-06
2249889,4.5806028e-06
791191,4.5806028e-06
2249945,4.5806028e-06
790912,4.5806028e-06
10287,4.5806028e-06
721611,4.5806028e-06
790841,4.5806028e-06
2250264,4.5806028e-06
790473,4.5806028e-06
790265,4.5806028e-06
790208,4.5806028e-06
721801,4.5806028e-06
2250747,4.5806028e-06
790040,4.5806028e-06
2250804,4.5806028e-06
789904,4.5806028e-06
2251080,4.5806028e-06
2251117,4.5806028e-06
789775,4.5806028e-06
789743,4.5806028e-06
789717,4.5806028e-06
2251134,4.5806028e-06
722091,4.5806028e-06
791391,4.5806028e-06
2249603,4.5806028e-06
791950,4.5806028e-06
720462,4.5806028e-06
794727,4.5806028e-06
2248376,4.5806028e-06
719898,4.5806028e-06
794348,4.5806028e-06
2248418,4.5806028e-06
2248451,4.5806028e-06
793979,4.5806028e-06
2248956,4.5806028e-06
793830,4.5806028e-06
793804,4.5806028e-06
793576,4.5806028e-06
2248966,4.5806028e-06
11142,4.5806028e-06
11102,4.5806028e-06
10847,4.5806028e-06
2249079,4.5806028e-06
2249101,4.5806028e-06
720636,4.5806028e-06
10989,4.5806028e-06
792835,4.5806028e-06
2249258,4.5806028e-06
720749,4.5806028e-06
792611,4.5806028e-06
792443,4.5806028e-06
720875,4.5806028e-06
10885,4.5806028e-06
792109,4.5806028e-06
721002,4.5806028e-06
722105,4.5806028e-06
789255,4.5806028e-06
2254769,4.5806028e-06
789229,4.5806028e-06
9194,4.5806028e-06
2253337,4.5806028e-06
785182,4.5806028e-06
785167,4.5806028e-06
724249,4.5806028e-06
2253739,4.5806028e-06
724424,4.5806028e-06
2253815,4.5806028e-06
9046,4.5806028e-06
724712,4.5806028e-06
784482,4.5806028e-06
784240,4.5806028e-06
784105,4.5806028e-06
784072,4.5806028e-06
784033,4.5806028e-06
8948,4.5806028e-06
784000,4.5806028e-06
783935,4.5806028e-06
2254068,4.5806028e-06
783677,4.5806028e-06
2254260,4.5806028e-06
8771,4.5806028e-06
8731,4.5806028e-06
782725,4.5806028e-06
782432,4.5806028e-06
782374,4.5806028e-06
725786,4.5806028e-06
8669,4.5806028e-06
781971,4.5806028e-06
9209,4.5806028e-06
2253303,4.5806028e-06
785603,4.5806028e-06
9667,4.5806028e-06
9937,4.5806028e-06
788979,4.5806028e-06
788914,4.5806028e-06
9876,4.5806028e-06
788528,4.5806028e-06
2251550,4.5806028e-06
788427,4.5806028e-06
788419,4.5806028e-06
788279,4.5806028e-06
2251614,4.5806028e-06
723026,4.5806028e-06
2251784,4.5806028e-06
9714,4.5806028e-06
2252009,4.5806028e-06
2252519,4.5806028e-06
786981,4.5806028e-06
9648,4.5806028e-06
2252020,4.5806028e-06
786767,4.5806028e-06
786669,4.5806028e-06
786615,4.5806028e-06
786565,4.5806028e-06
786503,4.5806028e-06
2252035,4.5806028e-06
9507,4.5806028e-06
786070,4.5806028e-06
723772,4.5806028e-06
723806,4.5806028e-06
732758,4.5806028e-06
768735,4.5806028e-06
5729,4.5806028e-06
750178,4.5806028e-06
739905,4.5806028e-06
739933,4.5806028e-06
2269731,4.5806028e-06
2269736,4.5806028e-06
752482,4.5806028e-06
2269764,4.5806028e-06
2269942,4.5806028e-06
2269944,4.5806028e-06
2269948,4.5806028e-06
752070,4.5806028e-06
2270067,4.5806028e-06
740220,4.5806028e-06
740240,4.5806028e-06
2276,4.5806028e-06
2259,4.5806028e-06
2270425,4.5806028e-06
2270686,4.5806028e-06
2270890,4.5806028e-06
2271036,4.5806028e-06
751351,4.5806028e-06
751346,4.5806028e-06
2271193,4.5806028e-06
750924,4.5806028e-06
750834,4.5806028e-06
750507,4.5806028e-06
750465,4.5806028e-06
1922,4.5806028e-06
750315,4.5806028e-06
1870,4.5806028e-06
739858,4.5806028e-06
2269321,4.5806028e-06
752883,4.5806028e-06
754519,4.5806028e-06
755103,4.5806028e-06
738690,4.5806028e-06
738696,4.5806028e-06
755102,4.5806028e-06
738738,4.5806028e-06
2267893,4.5806028e-06
754931,4.5806028e-06
3122,4.5806028e-06
754770,4.5806028e-06
738893,4.5806028e-06
754525,4.5806028e-06
739026,4.5806028e-06
2267951,4.5806028e-06
739088,4.5806028e-06
2269230,4.5806028e-06
754094,4.5806028e-06
753863,4.5806028e-06
2895,4.5806028e-06
753613,4.5806028e-06
739317,4.5806028e-06
739342,4.5806028e-06
753373,4.5806028e-06
753306,4.5806028e-06
739496,4.5806028e-06
2269063,4.5806028e-06
739576,4.5806028e-06
739776,4.5806028e-06
2269207,4.5806028e-06
750272,4.5806028e-06
1826,4.5806028e-06
732861,4.5806028e-06
1776,4.5806028e-06
746478,4.5806028e-06
746420,4.5806028e-06
860,4.5806028e-06
746204,4.5806028e-06
743041,4.5806028e-06
743090,4.5806028e-06
743098,4.5806028e-06
743125,4.5806028e-06
743178,4.5806028e-06
743182,4.5806028e-06
745996,4.5806028e-06
745970,4.5806028e-06
743461,4.5806028e-06
2273325,4.5806028e-06
745694,4.5806028e-06
2273339,4.5806028e-06
2273365,4.5806028e-06
745321,4.5806028e-06
2273424,4.5806028e-06
745148,4.5806028e-06
745147,4.5806028e-06
745128,4.5806028e-06
2273631,4.5806028e-06
2273707,4.5806028e-06
2273990,4.5806028e-06
744553,4.5806028e-06
744455,4.5806028e-06
744083,4.5806028e-06
37,4.5806028e-06
746563,4.5806028e-06
879,4.5806028e-06
746718,4.5806028e-06
748087,4.5806028e-06
741032,4.5806028e-06
749976,4.5806028e-06
2271941,4.5806028e-06
741424,4.5806028e-06
749435,4.5806028e-06
749286,4.5806028e-06
741599,4.5806028e-06
2272091,4.5806028e-06
748925,4.5806028e-06
748765,4.5806028e-06
1480,4.5806028e-06
748398,4.5806028e-06
2272238,4.5806028e-06
2272422,4.5806028e-06
894,4.5806028e-06
741996,4.5806028e-06
742011,4.5806028e-06
747754,4.5806028e-06
742019,4.5806028e-06
742105,4.5806028e-06
747368,4.5806028e-06
742171,4.5806028e-06
746976,4.5806028e-06
746904,4.5806028e-06
742264,4.5806028e-06
746839,4.5806028e-06
2272783,4.5806028e-06
2272805,4.5806028e-06
738662,4.5806028e-06
738642,4.5806028e-06
3206,4.5806028e-06
755240,4.5806028e-06
734283,4.5806028e-06
2262546,4.5806028e-06
765189,4.5806028e-06
2262632,4.5806028e-06
765112,4.5806028e-06
2262781,4.5806028e-06
2262818,4.5806028e-06
764853,4.5806028e-06
734491,4.5806028e-06
764494,4.5806028e-06
764337,4.5806028e-06
2263479,4.5806028e-06
764000,4.5806028e-06
763879,4.5806028e-06
763725,4.5806028e-06
734764,4.5806028e-06
734785,4.5806028e-06
763302,4.5806028e-06
734967,4.5806028e-06
734974,4.5806028e-06
2263967,4.5806028e-06
735035,4.5806028e-06
2263992,4.5806028e-06
735102,4.5806028e-06
2264070,4.5806028e-06
762773,4.5806028e-06
762653,4.5806028e-06
735528,4.5806028e-06
761760,4.5806028e-06
5348,4.5806028e-06
765688,4.5806028e-06
765833,4.5806028e-06
733383,4.5806028e-06
732889,4.5806028e-06
768566,4.5806028e-06
768538,4.5806028e-06
768501,4.5806028e-06
768324,4.5806028e-06
5690,4.5806028e-06
733008,4.5806028e-06
2261266,4.5806028e-06
733125,4.5806028e-06
768048,4.5806028e-06
2261390,4.5806028e-06
733275,4.5806028e-06
733364,4.5806028e-06
733431,4.5806028e-06
766028,4.5806028e-06
2261634,4.5806028e-06
733518,4.5806028e-06
767365,4.5806028e-06
767297,4.5806028e-06
767269,4.5806028e-06
2261680,4.5806028e-06
767236,4.5806028e-06
2261727,4.5806028e-06
766734,4.5806028e-06
2262061,4.5806028e-06
5453,4.5806028e-06
5447,4.5806028e-06
733959,4.5806028e-06
4715,4.5806028e-06
2264334,4.5806028e-06
761241,4.5806028e-06
756413,4.5806028e-06
757168,4.5806028e-06
757100,4.5806028e-06
2266256,4.5806028e-06
3533,4.5806028e-06
737667,4.5806028e-06
756775,4.5806028e-06
737708,4.5806028e-06
737761,4.5806028e-06
2266291,4.5806028e-06
2266298,4.5806028e-06
756486,4.5806028e-06
2266313,4.5806028e-06
756459,4.5806028e-06
2266737,4.5806028e-06
2266093,4.5806028e-06
2266840,4.5806028e-06
2266894,4.5806028e-06
755836,4.5806028e-06
755826,4.5806028e-06
3340,4.5806028e-06
2267172,4.5806028e-06
738325,4.5806028e-06
755690,4.5806028e-06
755666,4.5806028e-06
755656,4.5806028e-06
2267459,4.5806028e-06
738418,4.5806028e-06
738462,4.5806028e-06
737318,4.5806028e-06
3742,4.5806028e-06
761130,4.5806028e-06
4106,4.5806028e-06
760713,4.5806028e-06
2264558,4.5806028e-06
760557,4.5806028e-06
2264596,4.5806028e-06
760360,4.5806028e-06
760343,4.5806028e-06
759867,4.5806028e-06
759845,4.5806028e-06
736476,4.5806028e-06
759330,4.5806028e-06
759281,4.5806028e-06
2265357,4.5806028e-06
736676,4.5806028e-06
4066,4.5806028e-06
3753,4.5806028e-06
2265531,4.5806028e-06
758795,4.5806028e-06
3999,4.5806028e-06
736797,4.5806028e-06
2265857,4.5806028e-06
2265901,4.5806028e-06
758330,4.5806028e-06
2266037,4.5806028e-06
3819,4.5806028e-06
758145,4.5806028e-06
757824,4.5806028e-06
757802,4.5806028e-06
757776,4.5806028e-06
794995,4.5806028e-06
795192,4.5806028e-06
841394,4.5806028e-06
823850,4.5806028e-06
19204,4.5806028e-06
702952,4.5806028e-06
826660,4.5806028e-06
826612,4.5806028e-06
2232573,4.5806028e-06
2232694,4.5806028e-06
826388,4.5806028e-06
2232704,4.5806028e-06
2233071,4.5806028e-06
826195,4.5806028e-06
18999,4.5806028e-06
826092,4.5806028e-06
703398,4.5806028e-06
2233143,4.5806028e-06
826058,4.5806028e-06
826021,4.5806028e-06
826011,4.5806028e-06
2233168,4.5806028e-06
18930,4.5806028e-06
825808,4.5806028e-06
18928,4.5806028e-06
825463,4.5806028e-06
2233786,4.5806028e-06
825069,4.5806028e-06
824628,4.5806028e-06
824525,4.5806028e-06
2233874,4.5806028e-06
2233903,4.5806028e-06
2234186,4.5806028e-06
826892,4.5806028e-06
826957,4.5806028e-06
2232081,4.5806028e-06
19578,4.5806028e-06
701628,4.5806028e-06
701781,4.5806028e-06
829399,4.5806028e-06
701871,4.5806028e-06
701884,4.5806028e-06
2231434,4.5806028e-06
19690,4.5806028e-06
19654,4.5806028e-06
19628,4.5806028e-06
19595,4.5806028e-06
828916,4.5806028e-06
828867,4.5806028e-06
828790,4.5806028e-06
828323,4.5806028e-06
19279,4.5806028e-06
828297,4.5806028e-06
828267,4.5806028e-06
828198,4.5806028e-06
19495,4.5806028e-06
2231769,4.5806028e-06
827886,4.5806028e-06
702636,4.5806028e-06
702703,4.5806028e-06
827604,4.5806028e-06
827587,4.5806028e-06
827207,4.5806028e-06
827148,4.5806028e-06
2231981,4.5806028e-06
823893,4.5806028e-06
704109,4.5806028e-06
830097,4.5806028e-06
823471,4.5806028e-06
820944,4.5806028e-06
17595,4.5806028e-06
705894,4.5806028e-06
17571,4.5806028e-06
820665,4.5806028e-06
2235442,4.5806028e-06
820593,4.5806028e-06
820369,4.5806028e-06
706076,4.5806028e-06
820101,4.5806028e-06
2235980,4.5806028e-06
819858,4.5806028e-06
706333,4.5806028e-06
819801,4.5806028e-06
819578,4.5806028e-06
706588,4.5806028e-06
2236189,4.5806028e-06
706787,4.5806028e-06
2236400,4.5806028e-06
706826,4.5806028e-06
818837,4.5806028e-06
818799,4.5806028e-06
706900,4.5806028e-06
2236723,4.5806028e-06
818630,4.5806028e-06
818564,4.5806028e-06
818545,4.5806028e-06
818543,4.5806028e-06
818326,4.5806028e-06
821088,4.5806028e-06
17603,4.5806028e-06
821224,4.5806028e-06
822614,4.5806028e-06
823460,4.5806028e-06
2234425,4.5806028e-06
823431,4.5806028e-06
704433,4.5806028e-06
2234444,4.5806028e-06
823325,4.5806028e-06
704609,4.5806028e-06
2234556,4.5806028e-06
2234728,4.5806028e-06
2234783,4.5806028e-06
2234819,4.5806028e-06
18262,4.5806028e-06
822678,4.5806028e-06
822591,4.5806028e-06
821343,4.5806028e-06
18116,4.5806028e-06
2234939,4.5806028e-06
2234947,4.5806028e-06
2235192,4.5806028e-06
705374,4.5806028e-06
2235241,4.5806028e-06
17847,4.5806028e-06
821939,4.5806028e-06
2235363,4.5806028e-06
2235382,4.5806028e-06
821871,4.5806028e-06
821819,4.5806028e-06
17729,4.5806028e-06
830061,4.5806028e-06
830120,4.5806028e-06
719570,4.5806028e-06
698853,4.5806028e-06
2226954,4.5806028e-06
838118,4.5806028e-06
838072,4.5806028e-06
838054,4.5806028e-06
837992,4.5806028e-06
837921,4.5806028e-06
837905,4.5806028e-06
2227127,4.5806028e-06
837731,4.5806028e-06
837653,4.5806028e-06
837621,4.5806028e-06
2227280,4.5806028e-06
697922,4.5806028e-06
837299,4.5806028e-06
837122,4.5806028e-06
21450,4.5806028e-06
836954,4.5806028e-06
698223,4.5806028e-06
698334,4.5806028e-06
698348,4.5806028e-06
698350,4.5806028e-06
836887,4.5806028e-06
836826,4.5806028e-06
836784,4.5806028e-06
2227431,4.5806028e-06
698456,4.5806028e-06
21406,4.5806028e-06
2227556,4.5806028e-06
2227667,4.5806028e-06
21753,4.5806028e-06
2226791,4.5806028e-06
2226754,4.5806028e-06
696831,4.5806028e-06
840997,4.5806028e-06
22317,4.5806028e-06
696508,4.5806028e-06
2225488,4.5806028e-06
840881,4.5806028e-06
840822,4.5806028e-06
840790,4.5806028e-06
840745,4.5806028e-06
696661,4.5806028e-06
840528,4.5806028e-06
840418,4.5806028e-06
840377,4.5806028e-06
2225957,4.5806028e-06
840186,4.5806028e-06
838265,4.5806028e-06
839911,4.5806028e-06
696851,4.5806028e-06
